text,label,intent_name,conversations
i need to transfer something to china. it is urgent. how many days will it take to get there?,67,transfer_timing,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i need to transfer something to china. it is urgent. how many days will it take to get there?\""""}, {""role"": ""assistant"", ""content"": ""transfer_timing""}]"
i need to find out where the card is that i ordered.,11,card_arrival,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i need to find out where the card is that i ordered.\""""}, {""role"": ""assistant"", ""content"": ""card_arrival""}]"
what is the source of the money in my account?,70,verify_source_of_funds,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""what is the source of the money in my account?\""""}, {""role"": ""assistant"", ""content"": ""verify_source_of_funds""}]"
"i prefer using mastercard, can i substitute?",73,visa_or_mastercard,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i prefer using mastercard, can i substitute?\""""}, {""role"": ""assistant"", ""content"": ""visa_or_mastercard""}]"
whats the maximum number of disposable cards that i can get?,29,disposable_card_limits,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""whats the maximum number of disposable cards that i can get?\""""}, {""role"": ""assistant"", ""content"": ""disposable_card_limits""}]"
"when i travel, can it automatically add money in certain intervals?",4,automatic_top_up,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""when i travel, can it automatically add money in certain intervals?\""""}, {""role"": ""assistant"", ""content"": ""automatic_top_up""}]"
how much can i top up on my card?,60,top_up_limits,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how much can i top up on my card?\""""}, {""role"": ""assistant"", ""content"": ""top_up_limits""}]"
are there any extras for exchanging currency?,31,exchange_charge,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""are there any extras for exchanging currency?\""""}, {""role"": ""assistant"", ""content"": ""exchange_charge""}]"
how do i check security settings using the app?,14,card_not_working,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how do i check security settings using the app?\""""}, {""role"": ""assistant"", ""content"": ""card_not_working""}]"
i can't do any business with this virtual card.,72,virtual_card_not_working,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i can't do any business with this virtual card.\""""}, {""role"": ""assistant"", ""content"": ""virtual_card_not_working""}]"
how long does it take for a card to arrive?,12,card_delivery_estimate,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how long does it take for a card to arrive?\""""}, {""role"": ""assistant"", ""content"": ""card_delivery_estimate""}]"
how do i get my money back for something i bought?,52,request_refund,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how do i get my money back for something i bought?\""""}, {""role"": ""assistant"", ""content"": ""request_refund""}]"
i think my phone was stolen. what can i do?,42,lost_or_stolen_phone,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i think my phone was stolen. what can i do?\""""}, {""role"": ""assistant"", ""content"": ""lost_or_stolen_phone""}]"
i no longer want to keep this account.,55,terminate_account,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i no longer want to keep this account.\""""}, {""role"": ""assistant"", ""content"": ""terminate_account""}]"
